date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
11/05/2021,199.7466667,209.0333,198.5333333,205.7333333,139511690,617.2,-1.88,95331892
12/05/2021,200.83,206.8033333,195.5883333,196.63,101470941,589.89,-4.42,93052824.15
13/05/2021,200.515,202.1533,186.55,190.5633333,132554762,571.69,-3.09,95503227.35
14/05/2021,194.47,197.6233333,190.1533333,196.58,100112574,589.74,3.16,96311927.1
17/05/2021,191.851,196.5766667,187.0666667,192.2766667,96743400,576.83,-2.19,95196162.75
18/05/2021,189.3333333,198.75,187.7933333,192.6233333,110491695,577.87,0.18,95379391.8
19/05/2021,184.1833333,188.7366667,182.3266667,187.82,118735191,563.46,-2.49,96633825
20/05/2021,191.6666667,196.2833333,190.3566667,195.5933333,92463354,586.78,4.14,95918453.55
21/05/2021,198.7033333,198.8933333,193.3333333,193.6266667,78091798,580.88,-1.01,95560960.2
24/05/2021,193.8666667,204.8266667,191.2166667,202.1466667,103674267,606.44,4.4,96088898.7
25/05/2021,202.4366667,204.6633333,198.57,201.5633333,84017782,604.69,-0.29,95874237.95
26/05/2021,202.52,208.7233333,200.5,206.3766667,85917931,619.13,2.39,96829476.95
27/05/2021,206.7466667,210.3766667,205.4033333,210.2833333,79111768,630.85,1.89,96458248.45
28/05/2021,209.5,211.8633333,207.46,208.4066667,68211115,625.22,-0.89,93754996.55
01/06/2021,209.2666667,211.2666667,206.85,207.9666667,54254671,623.9,-0.21,92411259.05
02/06/2021,206.71,207.7866667,199.7133333,201.7066667,69908335,605.12,-3.01,91445777.95
03/06/2021,200.6,201.5166667,190.4066667,190.9466667,90335664,572.84,-5.33,92677277.6
04/06/2021,193.2366667,200.2033333,192.4,199.6833333,72110698,599.05,4.58,92115119.75
07/06/2021,197.275,203.3333333,194.2933333,201.71,67631038,605.13,1.01,91976296.55
08/06/2021,207.67,207.6966667,198.5,201.1966667,78160222,603.59,-0.25,91175444.8
09/06/2021,200.7233333,203.93,199.2100333,199.5933333,49753709,598.78,-0.8,86687545.75
10/06/2021,201.2933333,205.53,200.1666667,203.3733333,71758819,610.12,1.89,85201939.65
11/06/2021,203.41,204.1866667,200.5066667,203.2966667,48615899,609.89,-0.04,81004996.5
14/06/2021,204.0766667,208.4966667,203.06,205.8966667,61271938,617.69,1.28,79062964.7
15/06/2021,205.5633333,205.5966667,199.41,199.7866667,53292448,599.36,-2.97,76890417.1
16/06/2021,199.1783333,202.8333333,197.8333333,201.6233333,66432391,604.87,0.92,74687451.9
17/06/2021,200.6293333,207.1566667,200.4466667,205.5333333,68104048,616.6,1.94,72155894.75
18/06/2021,204.4566667,209.45,203.9333333,207.77,73682728,623.31,1.09,71216863.45
21/06/2021,208.16,210.4633333,202.96,206.9433333,74438218,620.83,-0.4,71034184.45
22/06/2021,206.0833333,209.5231,205.1666667,207.9033333,57476671,623.71,0.46,68724304.65
23/06/2021,210.6666667,219.068,210.0133333,218.8566667,93297687,656.57,5.27,69188299.9
24/06/2021,224.9966667,232.54,222.5366667,226.6066667,137947169,679.82,3.54,71789761.8
25/06/2021,229.86,231.27,222.9,223.9566667,97490130,671.87,-1.17,72708679.9
28/06/2021,223.88,231.5666333,223.44,229.5733333,64884478,688.72,2.51,72542348.05
29/06/2021,228.2166667,229.1699667,225.2966667,226.92,52143931,680.76,-1.16,72436811.05
30/06/2021,226.59,230.9366667,226.0466667,226.5666667,56774575,679.7,-0.16,71780123.05
01/07/2021,227.9733333,229.33,224.2666667,225.9733333,55903558,677.92,-0.26,70058517.75
02/07/2021,226.3266667,233.3333333,224.42,226.3,81292099,678.9,0.14,70517587.8
06/07/2021,227.2371667,228,217.1334,219.86,69853339,659.58,-2.85,70628702.85
07/07/2021,221.4233333,221.9,212.7733333,214.8833333,56375881,644.65,-2.26,69539485.8
08/07/2021,209.4566667,218.1433333,206.82,217.6033333,68319958,652.81,1.27,70467798.25
09/07/2021,217.7283333,219.6366667,214.8966667,218.9833333,54421651,656.95,0.63,69600939.85
12/07/2021,220.7333333,229.08,220.7203333,228.5666667,77781115,685.7,4.38,71059200.65
13/07/2021,228.7733333,231.0933333,222.0986,222.8466667,62898268,668.54,-2.5,71140517.15
14/07/2021,223.5833333,226.2033,217.6133333,217.7933333,64923565,653.38,-2.27,71722073
15/07/2021,219.4633333,222.0466667,212.6266667,216.8666667,60628708,650.6,-0.43,71431888.85
16/07/2021,218.2266667,218.8999667,214.0666667,214.74,49112909,644.22,-0.98,70482331.9
19/07/2021,209.9633333,215.7333,207.0966667,215.4066667,63891268,646.22,0.31,69992758.9
20/07/2021,217.33,220.7972,213.5003333,220.1666667,46461389,660.5,2.21,68593917.45
21/07/2021,219.87,221.6199667,216.7633667,218.43,41860019,655.29,-0.79,67813084.85
22/07/2021,218.8142667,220.7233333,214.8667,216.42,45317189,649.26,-0.92,65414059.95
23/07/2021,215.4533333,216.2666667,212.4333667,214.46,43814819,643.38,-0.91,60707442.45
26/07/2021,216.99,222.7333,215.7033333,219.2066667,76009681,657.62,2.21,59633420
27/07/2021,221.1333333,222.1666667,209.08,214.9266667,98439864,644.78,-1.95,61311189.3
28/07/2021,215.665,218.3233,213.1333667,215.66,48019799,646.98,0.34,61104982.7
29/07/2021,216.5966667,227.8966667,216.2666667,225.7833333,91183920,677.35,4.69,62825449.95
30/07/2021,223.9193333,232.51,223,229.0666667,88969221,687.2,1.45,64478733.1
02/08/2021,233.3333333,242.3133333,232.8,236.5566667,100847307,709.67,3.27,65456493.5
03/08/2021,239.6666667,240.8833333,233.67,236.58,64860748,709.74,0.01,65206863.95
04/08/2021,237,241.6333333,236.31,236.9733333,51007949,710.92,0.17,64938467.35
05/08/2021,238.6666667,240.3166333,237.1366667,238.21,38758919,714.63,0.52,63460415.4
06/08/2021,237.3,238.7766667,232.5433333,233.0333333,46869149,699.1,-2.17,63082790.3
09/08/2021,236.7233333,239.6766667,235.0433333,237.92,44146049,713.76,2.1,61401037
10/08/2021,237.9966667,238.8633333,233.96,236.6633333,40296929,709.99,-0.53,60270970.05
11/08/2021,237.57,238.3933333,234.7366667,235.94,29401673,707.82,-0.31,58494875.45
12/08/2021,235.4466667,240.9333333,233.1333333,240.75,53045065,722.25,2.04,58115693.3
13/08/2021,241.2366667,243.3,238.1133333,239.0566667,50194412,717.17,-0.7,58169768.45
16/08/2021,235.0233333,236.5,225.4666667,228.7233333,69309901,686.17,-4.32,58440700.1
17/08/2021,224.22,224.86,216.28,221.9033333,71163835,665.71,-2.98,59675822.4
18/08/2021,223.2493333,231.9233333,223.1166667,229.6633333,61048141,688.99,3.5,60635228.5
19/08/2021,226.07,228.85,222.53,224.49,42940469,673.47,-2.25,60516392.5
20/08/2021,227.6166667,230.7099667,224.5666667,226.7533333,44525609,680.26,1.01,60551932
23/08/2021,228.4806667,237.3766333,226.9168333,235.4333333,60794575,706.3,3.83,59791176.7
24/08/2021,236.8933333,238.4066667,234.2133333,236.1633333,39249209,708.49,0.31,56831643.95
25/08/2021,235.6766667,238.99,234.6666667,237.0666667,37936679,711.2,0.38,56327487.95
26/08/2021,236.1033333,238.4666667,232.5400333,233.72,39642869,701.16,-1.41,53750435.4
27/08/2021,235,238.3333333,234.0333667,237.3066667,41501279,711.92,1.53,51377038.3
30/08/2021,238.2383333,243.6666667,237.5766667,243.6366667,55812661,730.91,2.67,49125306
31/08/2021,244.3333333,246.7966667,242.1466667,245.24,62566315,735.72,0.66,49010584.35
01/09/2021,244.6933333,247.33,243.7567,244.6966667,39613019,734.09,-0.22,48440837.85
02/09/2021,244.8333333,246.99,243.5133333,244.13,38390219,732.39,-0.23,48422402.85
03/09/2021,244.083,244.6666667,241.4,244.5233333,45813149,733.57,0.16,48369602.85
07/09/2021,246.6666667,253.4,246.42,250.9733333,60119488,752.92,2.64,49168274.8
08/09/2021,253.86,254.8166667,246.9244333,251.29,56379115,753.87,0.13,49972384.1
09/09/2021,251.1366667,254.0333333,250.5433667,251.62,42233189,754.86,0.13,50613959.9
10/09/2021,253.2,254.2033333,244.8400333,245.4233333,45552509,736.27,-2.46,50239332.1
13/09/2021,246.738,248.26,236.2833333,247.6666667,68857438,743,0.91,51172483.4
14/09/2021,247.5233333,251.49,245.4666667,248.1633333,55574641,744.49,0.2,50485720.4
15/09/2021,248.3333333,252.2866667,246.12,251.9433333,46073069,755.83,1.52,49231182.1
16/09/2021,250.9433333,252.97,249.2033333,252.33,41770169,756.99,0.15,48267283.5
17/09/2021,252.3833333,253.68,250,253.1633333,84612538,759.49,0.33,50350886.95
20/09/2021,244.8525667,247.3333333,239.5416333,243.39,74272942,730.17,-3.86,51838253.6
21/09/2021,244.93,248.2466333,243.48,246.46,48992159,739.38,1.26,51248132.8
22/09/2021,247.8421,251.2233,246.3733333,250.6466667,45378809,751.94,1.7,51554612.8
23/09/2021,251.6666667,252.7333333,249.3066667,251.2133333,35842589,753.64,0.23,51449908.3
24/09/2021,248.63,258.2666667,248.1866667,258.13,64119058,774.39,2.75,52673717.75
27/09/2021,257.7066667,266.3333333,256.4366667,263.7866667,84211978,791.36,2.19,54809252.7
28/09/2021,262.4000333,265.2133333,255.3933667,259.1866667,76144258,777.56,-1.74,55825832.55
29/09/2021,259.9333333,264.5,256.8933333,260.4366667,62828641,781.31,0.48,55838948.85
30/09/2021,260.3333333,263.0435333,258.3333333,258.4933333,53867881,775.48,-0.75,56551691.95
01/10/2021,259.4666667,260.26,254.53,258.4066667,51094229,775.22,-0.03,57186892.45
04/10/2021,265.5,268.99,258.7066667,260.51,91450017,781.53,0.81,59468735.85
05/10/2021,261.5987,265.7700333,258.0666667,260.1966667,55297891,780.59,-0.12,59227656
06/10/2021,258.7333333,262.22,257.74,260.9167,43898309,782.7501,0.28,58603615.7
07/10/2021,261.82,268.3333333,261.1266667,264.5366667,57587335,793.61,1.39,59371323
08/10/2021,265.4033333,265.4600333,260.3033333,261.8300333,50215799,785.4901,-1.02,59604487.5
11/10/2021,262.55,267.0800333,261.8333333,263.98,42600959,791.94,0.82,58291663.55
12/10/2021,266.9767,270.7733333,265.5233333,268.5733333,66060115,805.72,1.74,58815937.25
13/10/2021,270.1566667,271.8033333,268.5933333,270.36,42360239,811.08,0.67,58630295.75
14/10/2021,271.8300333,273.4167,271.1167,272.7733333,36741509,818.32,0.89,58378862.75
15/10/2021,274.5793333,281.07,274.1166667,281.01,56773708,843.03,3.02,56986921.25
18/10/2021,283.93,291.7533667,283.8233333,290.0366667,72621718,870.11,3.21,56904360.05
19/10/2021,292.51,292.6500333,287.5033667,288.0900333,52143391,864.2701,-0.67,57061921.65
20/10/2021,288.45,289.8300333,285.7933333,288.6,42096149,865.8,0.18,56897788.65
21/10/2021,285.3333333,300,285.1682,298,94444338,894,3.26,59827876.1
22/10/2021,298.5,303.3333333,296.9867,303.2267,68642518,909.6801,1.75,60054049.1
25/10/2021,316.8433333,348.34,314.7333333,341.62,188556289,1024.86,12.66,65271264.65
26/10/2021,341.5633333,364.98,333.8133333,339.4766667,187244902,1018.43,-0.63,70826296.85
27/10/2021,346.5533333,356.96,343.5933333,345.9533333,115579380,1037.86,1.91,73463833.8
28/10/2021,356.1016667,360.3333333,351.4,359.0133333,81639502,1077.04,3.78,74852414.85
29/10/2021,360.62,371.7366667,357.735,371.3333333,89755257,1114,3.43,76785466.25
01/11/2021,381.6666667,403.25,372.8866667,402.8633333,168146152,1208.59,8.49,80620273
02/11/2021,386.4516667,402.8633333,382,390.6666667,128213399,1172,-3.03,84266048.4
03/11/2021,392.4433333,405.13,384.2066667,404.62,103885557,1213.86,3.57,87265410.8
04/11/2021,411.47,414.4966667,405.6666667,409.97,76192222,1229.91,1.32,88195655.15
05/11/2021,409.3333333,413.29,402.6666667,407.3633333,64886431,1222.09,-0.64,88929186.75
08/11/2021,383.2616667,399,377.6666667,387.6466667,100337154,1162.94,-4.84,91815996.5
09/11/2021,391.2,391.5,337.1733333,341.1666667,177317515,1023.5,-11.99,97378866.5
10/11/2021,336.8033333,359.3666667,329.1033333,355.9833333,128408153,1067.95,4.34,101681262.2
11/11/2021,367.59,368.3233333,351.56,354.5033333,67189702,1063.51,-0.42,103203671.9
12/11/2021,349.1666667,351.5,339.7333333,344.4733333,76719448,1033.42,-2.83,104200958.9
15/11/2021,339.21,343.9933333,326.2,337.7966667,104326941,1013.39,-1.94,105786220
16/11/2021,334.4366667,352.4,334.06,351.5766667,79627075,1054.73,4.08,107160404.2
17/11/2021,354.5033333,373.2133333,351.8333333,363.0033333,94336098,1089.01,3.25,109772401.7
18/11/2021,368.85,370.6666667,358.34,365.46,62696788,1096.38,0.68,108185024.2
19/11/2021,366.29,379.5733333,364.2333333,379.02,64926778,1137.06,3.71,107999237.2
22/11/2021,387.4433333,400.65,377.4766667,385.6233333,99217533,1156.87,1.74,103532299.4
23/11/2021,389.17,393.5,354.2333333,369.6766667,108515094,1109.03,-4.14,99595808.95
24/11/2021,360.13,377.59,354,372,67680718,1116,0.63,97200875.85
26/11/2021,366.49,369.5943333,360.3333333,360.64,35042669,1081.92,-3.05,94871034.2
29/11/2021,366.9966667,380.89,366.73,378.9966667,58393411,1136.99,5.09,93302941.9
30/11/2021,381.4566667,389.3333333,372.6666667,381.5866667,81276115,1144.76,0.68,88959440.05
01/12/2021,386.8983333,390.9466667,363.5866667,365,68804095,1095,-4.35,85988974.85
02/12/2021,366.3533333,371,352.2166667,361.5333333,73114855,1084.6,-0.95,84450439.75
03/12/2021,361.5966667,363.525,333.4033333,338.3233333,92321997,1014.97,-6.42,85256928.5
06/12/2021,333.8366667,340.5466667,316.8333333,336.3366667,81663115,1009.01,-0.59,86095762.7
07/12/2021,348.0666667,352.558,342.27,350.5833333,56084575,1051.75,4.24,83883133.75
08/12/2021,350.9033333,357.46,344.3333333,356.32,41906369,1068.96,1.64,77112576.45
09/12/2021,353.5466667,354.1633333,334.12,334.6,59438488,1003.8,-6.1,73664093.2
10/12/2021,336.25,340.3266667,327.51,339.01,59664355,1017.03,1.32,73287825.85
13/12/2021,333.6966667,335,317.14,322.1366667,78595498,966.41,-4.98,73381628.35
14/12/2021,315,322.1366667,310,319.5033667,70806262,958.5101,-0.82,71705594.4
15/12/2021,317.7367,326.2499667,309.4167,325.3300333,75169222,975.9901,1.82,71482701.75
16/12/2021,331.5,331.66,307.2833333,308.9733333,82771438,926.92,-5.03,70904468.75
17/12/2021,304.9233333,320.2199667,303.0133667,310.8567,100880259,932.5701,0.61,72813642.3
20/12/2021,303.5666667,307.2295,297.7967,299.98,56480008,899.94,-3.5,72391303.8
21/12/2021,305.6233667,313.1667,295.3733667,312.8433333,71517931,938.53,4.29,71006323.7
22/12/2021,321.8866667,338.5533333,319.0166667,336.29,93634074,1008.87,7.49,70262272.7
23/12/2021,335.6,357.659,332.5200333,355.6666667,92713287,1067,5.76,71513901.15
27/12/2021,357.89,372.3333333,356.905,364.6466667,71145808,1093.94,2.52,73319058.1
28/12/2021,369.83,373,359.4733333,362.8233333,60323911,1088.47,-0.5,73415583.1
29/12/2021,366.2133333,368,354.7133333,362.0633333,56154058,1086.19,-0.21,72159480.25
30/12/2021,353.7766667,365.1833333,351.05,356.78,47040929,1070.34,-1.46,71071321.95
31/12/2021,357.8146667,360.6666667,351.53,352.26,40733639,1056.78,-1.27,69452261.15
03/01/2022,382.5833333,400.3566667,378.68,399.9266667,104686053,1199.78,13.53,70070463.95
04/01/2022,396.5166667,402.6666667,374.35,383.1966667,100248267,1149.59,-4.18,70999721.55
05/01/2022,382.2166667,390.1133333,360.3366667,362.7066667,80119798,1088.12,-5.35,72201482.7
06/01/2022,359,362.6666667,340.1666667,354.9,90336477,1064.7,-2.15,74622988.1
07/01/2022,360.1233333,360.31,336.6666667,342.32,84164758,1026.96,-3.54,75859301.6
10/01/2022,333.3333333,353.0333333,326.6667,352.7066667,91814880,1058.12,3.03,77466827.85
11/01/2022,351.2233333,358.6166667,346.2733333,354.8,66063208,1064.4,0.59,76840213.35
12/01/2022,359.6166667,371.6133333,357.53,368.74,83739022,1106.22,3.93,77486851.35
13/01/2022,369.6883333,371.8666667,342.1796667,343.8533333,97209777,1031.56,-6.75,78588879.1
14/01/2022,339.96,350.6666667,337.793,349.87,72924421,1049.61,1.75,78096528.25
18/01/2022,342.2016667,356.93,338.6866667,343.5033333,66989401,1030.51,-1.82,76401985.35
19/01/2022,347.235,351.5566667,331.6667,331.8833667,75442498,995.6501,-3.38,77350109.85
20/01/2022,336.5766667,347.22,331.3333333,332.0900333,70488742,996.2701,0.06,77298650.4
21/01/2022,332.1133333,334.85,313.5,314.6333667,103416021,943.9001,-5.26,77787747.75
24/01/2022,301.5866667,311.1710333,283.8233333,310,152375129,930,-1.47,80770839.85
25/01/2022,304.7333333,317.0866667,301.07,306.1333667,86595900,918.4001,-1.25,81543344.45
26/01/2022,317.4767,329.23,302,312.47,104867283,937.41,2.07,83770513.05
27/01/2022,311.12,311.7967,276.3333333,276.3666667,147109556,829.1,-11.55,88318287.95
28/01/2022,277.1866667,285.8333333,264.0033667,282.1166667,134788940,846.35,2.08,92705688.5
31/01/2022,290.9033333,312.6633333,287.35,312.24,104436090,936.72,10.68,95890811.05
01/02/2022,311.7367,314.5666667,301.6667,310.4167,73138339,931.2501,-0.58,94313425.35
02/02/2022,309.3933333,310.5,296.47,301.8866667,66793048,905.66,-2.75,92640664.4
03/02/2022,294,312.3333333,293.5066667,297.0467,78855565,891.1401,-1.6,92577452.75
04/02/2022,299.0733333,312.1667,293.7233333,307.7733333,73625458,923.32,3.61,91741901.8
07/02/2022,307.93,315.9233333,300.9029667,302.4466667,60994468,907.34,-1.73,90583387.3
